"questionId","domain","objectiveId","conceptId","type","contentSignatureGroupSize","signatureObjectiveCount","reviewStatus","reviewRationale"
"aplus-core2-575","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-576","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-577","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-578","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-579","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-580","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-581","Software Troubleshooting","3.3","aplus-core2-3.3-11","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-582","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-583","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-584","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-585","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-586","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-587","Operational Procedures","4.4","aplus-core2-4.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-588","Operational Procedures","4.7","aplus-core2-4.7-03","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-589","Operational Procedures","4.2","aplus-core2-4.2-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-590","Operational Procedures","4.6","aplus-core2-4.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-591","Operational Procedures","4.6","aplus-core2-4.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-592","Operational Procedures","4.3","aplus-core2-4.3-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-593","Operational Procedures","4.1","aplus-core2-4.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-594","Operational Procedures","4.1","aplus-core2-4.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-595","Operational Procedures","4.2","aplus-core2-4.2-10","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-596","Operational Procedures","4.3","aplus-core2-4.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-597","Operational Procedures","4.4","aplus-core2-4.4-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-598","Operational Procedures","4.5","aplus-core2-4.5-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-599","Operational Procedures","4.5","aplus-core2-4.5-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-600","Operational Procedures","4.6","aplus-core2-4.6-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-601","Operational Procedures","4.7","aplus-core2-4.7-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-602","Operational Procedures","4.8","aplus-core2-4.8-17","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-603","Operational Procedures","4.8","aplus-core2-4.8-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-604","Operational Procedures","4.9","aplus-core2-4.9-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-605","Operational Procedures","4.9","aplus-core2-4.9-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-606","Operational Procedures","4.10","aplus-core2-4.10-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-607","Operational Procedures","4.10","aplus-core2-4.10-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-608","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-609","Operational Procedures","4.4","aplus-core2-4.4-02","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-610","Operational Procedures","4.7","aplus-core2-4.7-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-611","Operational Procedures","4.2","aplus-core2-4.2-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-612","Operational Procedures","4.6","aplus-core2-4.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-613","Operational Procedures","4.6","aplus-core2-4.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-614","Operational Procedures","4.3","aplus-core2-4.3-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-615","Operational Procedures","4.1","aplus-core2-4.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-616","Operational Procedures","4.1","aplus-core2-4.1-09","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-617","Operational Procedures","4.2","aplus-core2-4.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-618","Operational Procedures","4.3","aplus-core2-4.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-619","Operational Procedures","4.4","aplus-core2-4.4-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-620","Operational Procedures","4.5","aplus-core2-4.5-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-621","Operational Procedures","4.5","aplus-core2-4.5-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-622","Operational Procedures","4.6","aplus-core2-4.6-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-623","Operational Procedures","4.7","aplus-core2-4.7-16","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-624","Operational Procedures","4.8","aplus-core2-4.8-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-625","Operational Procedures","4.8","aplus-core2-4.8-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-626","Operational Procedures","4.9","aplus-core2-4.9-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-627","Operational Procedures","4.9","aplus-core2-4.9-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-628","Operational Procedures","4.10","aplus-core2-4.10-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-629","Operational Procedures","4.10","aplus-core2-4.10-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-630","Operational Procedures","4.1","aplus-core2-4.1-01","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-631","Operational Procedures","4.4","aplus-core2-4.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-632","Operational Procedures","4.7","aplus-core2-4.7-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-633","Operational Procedures","4.2","aplus-core2-4.2-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-634","Operational Procedures","4.6","aplus-core2-4.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-635","Operational Procedures","4.6","aplus-core2-4.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-636","Operational Procedures","4.3","aplus-core2-4.3-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-637","Operational Procedures","4.1","aplus-core2-4.1-08","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-638","Operational Procedures","4.1","aplus-core2-4.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-639","Operational Procedures","4.2","aplus-core2-4.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-640","Operational Procedures","4.3","aplus-core2-4.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-641","Operational Procedures","4.4","aplus-core2-4.4-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-642","Operational Procedures","4.5","aplus-core2-4.5-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-643","Operational Procedures","4.5","aplus-core2-4.5-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-644","Operational Procedures","4.6","aplus-core2-4.6-15","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-645","Operational Procedures","4.7","aplus-core2-4.7-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-646","Operational Procedures","4.8","aplus-core2-4.8-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-647","Operational Procedures","4.8","aplus-core2-4.8-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-648","Operational Procedures","4.9","aplus-core2-4.9-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-649","Operational Procedures","4.9","aplus-core2-4.9-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-650","Operational Procedures","4.10","aplus-core2-4.10-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-651","Operational Procedures","4.10","aplus-core2-4.10-22","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-652","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-653","Operational Procedures","4.4","aplus-core2-4.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-654","Operational Procedures","4.7","aplus-core2-4.7-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-655","Operational Procedures","4.2","aplus-core2-4.2-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-656","Operational Procedures","4.6","aplus-core2-4.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-657","Operational Procedures","4.6","aplus-core2-4.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-658","Operational Procedures","4.3","aplus-core2-4.3-07","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-659","Operational Procedures","4.1","aplus-core2-4.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-660","Operational Procedures","4.1","aplus-core2-4.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-661","Operational Procedures","4.2","aplus-core2-4.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-662","Operational Procedures","4.3","aplus-core2-4.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-663","Operational Procedures","4.4","aplus-core2-4.4-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-664","Operational Procedures","4.5","aplus-core2-4.5-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-665","Operational Procedures","4.5","aplus-core2-4.5-14","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-666","Operational Procedures","4.6","aplus-core2-4.6-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-667","Operational Procedures","4.7","aplus-core2-4.7-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-668","Operational Procedures","4.8","aplus-core2-4.8-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-669","Operational Procedures","4.8","aplus-core2-4.8-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-670","Operational Procedures","4.9","aplus-core2-4.9-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-671","Operational Procedures","4.9","aplus-core2-4.9-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-672","Operational Procedures","4.10","aplus-core2-4.10-21","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-673","Operational Procedures","4.10","aplus-core2-4.10-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-674","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-675","Operational Procedures","4.4","aplus-core2-4.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-676","Operational Procedures","4.7","aplus-core2-4.7-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-677","Operational Procedures","4.2","aplus-core2-4.2-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-678","Operational Procedures","4.6","aplus-core2-4.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-679","Operational Procedures","4.6","aplus-core2-4.6-06","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-680","Operational Procedures","4.3","aplus-core2-4.3-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-681","Operational Procedures","4.1","aplus-core2-4.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-682","Operational Procedures","4.1","aplus-core2-4.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-683","Operational Procedures","4.2","aplus-core2-4.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-684","Operational Procedures","4.3","aplus-core2-4.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-685","Operational Procedures","4.4","aplus-core2-4.4-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-686","Operational Procedures","4.5","aplus-core2-4.5-13","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-687","Operational Procedures","4.5","aplus-core2-4.5-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-688","Operational Procedures","4.6","aplus-core2-4.6-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-689","Operational Procedures","4.7","aplus-core2-4.7-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-690","Operational Procedures","4.8","aplus-core2-4.8-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-691","Operational Procedures","4.8","aplus-core2-4.8-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-692","Operational Procedures","4.9","aplus-core2-4.9-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-693","Operational Procedures","4.9","aplus-core2-4.9-20","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-694","Operational Procedures","4.10","aplus-core2-4.10-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-695","Operational Procedures","4.10","aplus-core2-4.10-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-696","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-697","Operational Procedures","4.4","aplus-core2-4.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-698","Operational Procedures","4.7","aplus-core2-4.7-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-699","Operational Procedures","4.2","aplus-core2-4.2-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-700","Operational Procedures","4.6","aplus-core2-4.6-05","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-701","Operational Procedures","4.6","aplus-core2-4.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-702","Operational Procedures","4.3","aplus-core2-4.3-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-703","Operational Procedures","4.1","aplus-core2-4.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-704","Operational Procedures","4.1","aplus-core2-4.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-705","Operational Procedures","4.2","aplus-core2-4.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-706","Operational Procedures","4.3","aplus-core2-4.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-707","Operational Procedures","4.4","aplus-core2-4.4-12","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-708","Operational Procedures","4.5","aplus-core2-4.5-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-709","Operational Procedures","4.5","aplus-core2-4.5-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-710","Operational Procedures","4.6","aplus-core2-4.6-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-711","Operational Procedures","4.7","aplus-core2-4.7-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-712","Operational Procedures","4.8","aplus-core2-4.8-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-713","Operational Procedures","4.8","aplus-core2-4.8-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-714","Operational Procedures","4.9","aplus-core2-4.9-19","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-715","Operational Procedures","4.9","aplus-core2-4.9-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-716","Operational Procedures","4.10","aplus-core2-4.10-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-717","Operational Procedures","4.10","aplus-core2-4.10-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-718","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-719","Operational Procedures","4.4","aplus-core2-4.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-720","Operational Procedures","4.7","aplus-core2-4.7-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-721","Operational Procedures","4.2","aplus-core2-4.2-04","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-722","Operational Procedures","4.6","aplus-core2-4.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-723","Operational Procedures","4.6","aplus-core2-4.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-724","Operational Procedures","4.3","aplus-core2-4.3-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-725","Operational Procedures","4.1","aplus-core2-4.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-726","Operational Procedures","4.1","aplus-core2-4.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-727","Operational Procedures","4.2","aplus-core2-4.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-728","Operational Procedures","4.3","aplus-core2-4.3-11","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-729","Operational Procedures","4.4","aplus-core2-4.4-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-730","Operational Procedures","4.5","aplus-core2-4.5-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-731","Operational Procedures","4.5","aplus-core2-4.5-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-732","Operational Procedures","4.6","aplus-core2-4.6-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-733","Operational Procedures","4.7","aplus-core2-4.7-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-734","Operational Procedures","4.8","aplus-core2-4.8-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-735","Operational Procedures","4.8","aplus-core2-4.8-18","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-736","Operational Procedures","4.9","aplus-core2-4.9-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-737","Operational Procedures","4.9","aplus-core2-4.9-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-738","Operational Procedures","4.10","aplus-core2-4.10-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-739","Operational Procedures","4.10","aplus-core2-4.10-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-740","Operational Procedures","4.1","aplus-core2-4.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-pbq-001","Software Troubleshooting","3.1","aplus-core2-pbq-001-practical-01","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-002","Security","2.6","aplus-core2-pbq-002-practical-02","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-003","Operating Systems","1.6","aplus-core2-pbq-003-practical-03","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-004","Operating Systems","1.4","aplus-core2-pbq-004-practical-04","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-005","Security","2.6","aplus-core2-pbq-005-practical-05","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-006","Software Troubleshooting","3.2","aplus-core2-pbq-006-practical-06","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-007","Operational Procedures","4.2","aplus-core2-pbq-007-practical-07","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-008","Security","2.1","aplus-core2-pbq-008-practical-08","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-009","Software Troubleshooting","3.1","aplus-core2-pbq-009-practical-09","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-010","Operational Procedures","4.1","aplus-core2-pbq-010-practical-10","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-011","Operating Systems","1.4","aplus-core2-pbq-011-practical-11","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-012","Operating Systems","1.9","aplus-core2-pbq-012-practical-12","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-013","Security","2.6","aplus-core2-pbq-013-practical-13","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-014","Security","2.1","aplus-core2-pbq-014-practical-14","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-015","Security","2.11","aplus-core2-pbq-015-practical-15","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-016","Software Troubleshooting","3.1","aplus-core2-pbq-016-practical-16","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
"aplus-core2-pbq-017","Software Troubleshooting","3.2","aplus-core2-pbq-017-practical-17","pbq-matching","1","1","reviewed","Handcrafted PBQ-lite interaction with task evidence, category metadata, and component feedback."
